shipment_id,customer_id,shipper_id,service_id,weight_kg,shipment_date,delivery_date,status,shipping_cost
11794,205,11,AIR6,70.76,2023-04-23,2023-04-27,Delivered,599.3372
11795,453,5,FRE5,22.82,2023-12-07,2023-12-25,Delivered,415.7804
11796,285,18,PRE10,72.23,2023-06-11,2023-07-04,Delivered,1499.4948000000002
11797,522,8,AIR6,23.66,2022-06-19,2022-06-23,Delivered,200.4002
11798,379,9,OVE11,20.65,2022-01-09,2022-02-06,Delivered,280.84
11799,443,4,EXP9,97.51,2023-09-30,2023-10-16,Delivered,2150.0955000000004
11800,36,8,EXP9,99.71,2022-05-21,2022-05-23,Delivered,2198.6055
11801,456,15,PRE2,57.14,2022-08-30,2022-09-07,Delivered,492.54679999999996
11802,73,17,SEA7,86.69,2023-02-08,,Pending,3132.9766
11803,446,16,ECO12,0.8,2023-06-29,,Pending,27.183999999999997
11804,568,20,EXP1,34.27,2022-03-28,2022-04-09,Delivered,944.4812000000001
11805,517,10,PRE10,58.21,2022-07-06,,Pending,1208.4396000000002
11806,96,13,EXP9,97.54,2022-11-04,2022-12-03,Delivered,2150.757
11807,243,11,PRE2,90.71,2023-07-05,2023-07-20,Delivered,781.9201999999999
11808,457,17,OVE3,45.51,2022-01-20,2022-02-13,Delivered,2045.6745
11809,468,12,AIR6,87.69,2023-12-26,2024-01-06,Delivered,742.7343000000001
11810,182,1,STA8,83.98,2022-08-07,2022-08-13,Delivered,3118.1774000000005
11811,457,14,PRE2,35.97,2022-06-15,2022-06-16,Delivered,310.06139999999994
11812,168,7,SEA7,93.85,2022-01-22,2022-01-23,Delivered,3391.739
11813,420,6,FRE5,61.27,2023-06-12,,Pending,1116.3394
11814,280,9,SEA7,70.2,2022-06-15,2022-06-22,Delivered,2537.0280000000002
11815,490,16,ECO4,48.19,2022-09-29,2022-10-07,Delivered,1828.8105
11816,237,4,AIR6,0.83,2022-03-23,2022-04-14,Delivered,7.0301
11817,330,17,OVE11,60.25,2022-06-28,,Pending,819.4
11818,140,9,ECO4,35.14,2022-12-14,2022-12-27,Delivered,1333.563
11819,424,5,PRE2,43.5,2022-02-27,2022-03-06,Delivered,374.96999999999997
11820,121,10,EXP9,61.17,2022-07-08,2022-07-17,Delivered,1348.7985
11821,591,10,PRE2,42.22,2023-07-01,2023-07-09,Delivered,363.93639999999994
11822,242,7,PRE10,50.66,2022-12-13,2023-01-04,Delivered,1051.7016
11823,460,17,SEA7,33.38,2022-07-15,2022-07-31,Delivered,1206.3532
11824,103,11,ECO4,24.15,2022-04-07,,Pending,916.4925000000001
11825,539,3,EXP1,48.8,2022-02-06,2022-02-25,Delivered,1344.9279999999999
11826,107,7,EXP9,7.43,2022-06-02,2022-06-10,Delivered,163.8315
11827,594,1,SEA7,79.51,2023-03-15,2023-03-19,Delivered,2873.4914000000003
11828,545,13,PRE10,32.91,2022-06-12,2022-06-15,Delivered,683.2116
11829,494,11,ECO12,11.42,2023-05-11,2023-06-02,Delivered,388.05159999999995
11830,324,17,STA8,51.18,2022-08-16,2022-09-07,Delivered,1900.3134000000002
11831,457,12,EXP9,32.79,2022-01-22,2022-02-12,Delivered,723.0195
11832,96,11,FRE5,77.42,2023-04-29,2023-05-11,Delivered,1410.5924
11833,28,9,EXP9,67.78,2023-07-20,2023-08-18,Delivered,1494.549
11834,335,2,OVE11,24.98,2023-05-29,2023-05-31,Delivered,339.728
11835,144,1,FRE5,6.3,2022-01-21,2022-01-25,Delivered,114.78599999999999
11836,150,7,EXP9,63.77,2023-07-29,2023-08-24,Delivered,1406.1285
11837,5,15,STA8,56.56,2023-04-17,2023-04-23,Delivered,2100.0728000000004
11838,22,10,EXP9,30.51,2023-02-21,2023-03-18,Delivered,672.7455000000001
11839,467,20,EXP1,34.33,2023-11-08,2023-11-23,Delivered,946.1347999999999
11840,583,5,EXP9,38.52,2022-04-30,,Pending,849.3660000000001
11841,507,18,EXP1,12.84,2023-05-19,2023-05-30,Delivered,353.87039999999996
11842,416,11,STA8,8.27,2022-01-16,2022-01-26,Delivered,307.06510000000003
11843,406,9,PRE2,58.17,2022-03-20,2022-03-24,Delivered,501.42539999999997
11844,385,7,STA8,28.98,2023-01-02,2023-01-24,Delivered,1076.0274000000002
11845,360,3,FRE5,56.03,2023-07-26,2023-08-20,Delivered,1020.8666
11846,271,9,OVE3,5.03,2023-08-10,,Pending,226.09850000000003
11847,333,7,OVE11,94.18,2022-10-10,2022-10-11,Delivered,1280.848
11848,586,17,PRE10,89.32,2023-01-03,2023-01-20,Delivered,1854.2832
11849,37,1,AIR6,17.31,2023-01-29,2023-02-15,Delivered,146.6157
11850,370,18,FRE5,5.2,2023-08-24,2023-09-11,Delivered,94.744
11851,160,4,OVE3,29.36,2022-01-02,2022-01-08,Delivered,1319.732
11852,131,2,AIR6,85.37,2022-07-04,2022-07-05,Delivered,723.0839000000001
11853,571,9,SEA7,58.32,2023-05-02,2023-05-04,Delivered,2107.6848
11854,502,2,AIR6,40.93,2022-03-01,2022-03-02,Delivered,346.6771
11855,403,4,EXP9,95.24,2023-08-11,2023-09-01,Delivered,2100.042
11856,5,3,EXP1,23.26,2023-05-21,,Pending,641.0456
11857,441,7,OVE11,25.22,2023-04-19,2023-05-11,Delivered,342.99199999999996
11858,496,16,ECO12,40.98,2022-08-25,2022-08-30,Delivered,1392.5003999999997
11859,568,11,SEA7,52.71,2023-01-20,2023-01-31,Delivered,1904.9394
11860,550,18,AIR6,67.87,2023-10-02,2023-10-11,Delivered,574.8589000000001
11861,447,1,OVE3,23.71,2023-06-21,2023-06-26,Delivered,1065.7645
11862,337,20,ECO12,58.82,2023-08-11,2023-08-17,Delivered,1998.7035999999998
11863,3,16,STA8,32.75,2023-09-17,2023-10-14,Delivered,1216.0075000000002
11864,190,8,EXP9,79.71,2022-07-06,2022-07-09,Delivered,1757.6055
11865,570,5,EXP9,33.48,2023-04-04,2023-04-07,Delivered,738.2339999999999
11866,377,14,OVE11,74.03,2023-10-08,2023-10-18,Delivered,1006.808
11867,576,9,OVE3,87.8,2023-02-09,2023-02-19,Delivered,3946.61
11868,240,8,EXP1,1.47,2023-02-26,2023-03-04,Delivered,40.5132
11869,573,11,FRE5,32.03,2022-12-20,,Pending,583.5866
11870,439,2,ECO4,69.0,2022-09-06,2022-10-05,Delivered,2618.55
11871,126,6,ECO4,28.33,2022-02-01,2022-02-06,Delivered,1075.1235
11872,330,5,EXP9,94.19,2022-03-15,2022-03-30,Delivered,2076.8895
11873,89,4,EXP9,6.91,2022-12-02,2022-12-25,Delivered,152.3655
11874,366,14,ECO12,24.18,2022-04-29,2022-05-27,Delivered,821.6363999999999
11875,202,17,STA8,80.54,2023-10-30,,Pending,2990.4502
11876,184,16,OVE3,59.09,2023-02-16,2023-03-05,Delivered,2656.0955000000004
11877,93,15,ECO4,10.5,2023-06-27,2023-07-02,Delivered,398.475
11878,213,9,EXP1,67.6,2022-04-03,2022-04-15,Delivered,1863.0559999999998
11879,556,16,AIR6,64.54,2023-11-06,2023-11-14,Delivered,546.6538
11880,185,18,ECO12,61.81,2023-05-20,2023-06-07,Delivered,2100.3037999999997
11881,503,11,SEA7,78.81,2023-04-01,2023-04-09,Delivered,2848.1934
11882,306,5,ECO4,48.69,2022-04-03,2022-05-03,Delivered,1847.7855
11883,307,14,ECO4,99.44,2022-08-25,2022-09-06,Delivered,3773.748
11884,426,1,FRE5,17.98,2022-09-28,,Pending,327.5956
11885,421,4,SEA7,4.83,2023-08-09,2023-09-01,Delivered,174.55620000000002
11886,481,3,ECO12,26.17,2023-07-09,2023-07-14,Delivered,889.2565999999999
11887,462,11,ECO12,37.75,2023-01-16,,Pending,1282.745
11888,461,3,AIR6,46.56,2022-10-21,2022-10-29,Delivered,394.36320000000006
11889,249,13,PRE10,37.64,2023-01-05,2023-01-10,Delivered,781.4064000000001
11890,487,9,PRE10,91.43,2022-07-07,2022-08-01,Delivered,1898.0868000000003
11891,86,19,EXP9,65.78,2022-12-24,2023-01-12,Delivered,1450.449
11892,357,12,SEA7,98.18,2022-12-27,2023-01-06,Delivered,3548.2252000000003
11893,201,13,OVE11,46.93,2023-10-07,2023-11-01,Delivered,638.2479999999999
11894,111,10,EXP9,69.82,2022-01-01,2022-01-19,Delivered,1539.531
11895,36,5,STA8,50.42,2023-12-13,2023-12-29,Delivered,1872.0946000000001
11896,192,2,ECO12,71.2,2022-05-09,2022-05-27,Delivered,2419.3759999999997
11897,430,2,FRE5,25.27,2022-03-22,2022-04-11,Delivered,460.41939999999994
11898,27,2,EXP9,98.05,2023-12-28,,Pending,2162.0025
11899,256,4,ECO12,85.39,2022-08-19,,Pending,2901.5521999999996
11900,489,3,STA8,37.28,2022-09-26,2022-09-30,Delivered,1384.2064
11901,96,20,AIR6,66.3,2022-05-28,2022-05-31,Delivered,561.561
11902,109,2,SEA7,84.87,2023-12-06,2023-12-27,Delivered,3067.2018000000003
11903,4,6,PRE2,49.11,2023-03-01,2023-03-16,Delivered,423.3282
11904,559,5,OVE3,12.66,2023-07-30,2023-07-31,Delivered,569.067
11905,463,16,AIR6,21.86,2023-09-30,2023-10-24,Delivered,185.1542
11906,503,4,OVE3,8.48,2022-09-28,,Pending,381.17600000000004
11907,437,19,OVE3,12.04,2022-02-10,2022-02-26,Delivered,541.198
11908,335,10,OVE11,56.46,2023-07-23,,Pending,767.856
11909,240,16,PRE2,4.68,2022-12-03,2022-12-14,Delivered,40.34159999999999
11910,366,3,PRE2,54.55,2023-01-07,2023-01-16,Delivered,470.22099999999995
11911,295,13,PRE10,43.18,2023-12-20,2023-12-27,Delivered,896.4168000000001
11912,510,11,OVE11,84.8,2022-07-28,2022-08-23,Delivered,1153.28
11913,568,9,EXP1,39.26,2023-07-20,2023-07-30,Delivered,1082.0056
11914,505,8,FRE5,48.38,2023-11-10,2023-12-07,Delivered,881.4836
11915,272,4,SEA7,2.92,2022-12-04,2022-12-20,Delivered,105.5288
11916,285,17,SEA7,17.75,2023-11-19,2023-12-05,Delivered,641.485
11917,480,11,EXP1,17.74,2023-08-04,,Pending,488.91439999999994
11918,16,19,AIR6,65.6,2022-03-09,2022-03-22,Delivered,555.632
11919,455,18,AIR6,63.73,2023-11-03,2023-11-10,Delivered,539.7931
11920,442,17,STA8,71.3,2022-08-31,2022-09-09,Delivered,2647.369
11921,553,2,FRE5,25.98,2023-02-04,2023-02-06,Delivered,473.3556
11922,166,10,ECO12,85.41,2022-08-06,2022-08-22,Delivered,2902.2317999999996
11923,285,5,ECO4,40.8,2023-10-20,2023-11-04,Delivered,1548.36
11924,236,4,ECO12,72.9,2023-09-03,2023-09-15,Delivered,2477.142
11925,42,20,PRE2,67.42,2023-10-12,2023-11-08,Delivered,581.1604
11926,382,20,STA8,98.95,2023-03-20,2023-04-13,Delivered,3674.0135000000005
11927,90,14,STA8,95.49,2022-05-07,2022-05-25,Delivered,3545.5437
11928,587,8,AIR6,53.22,2023-08-14,2023-09-02,Delivered,450.77340000000004
11929,542,3,SEA7,67.05,2023-10-10,2023-10-25,Delivered,2423.187
11930,156,8,OVE11,29.47,2022-03-22,,Pending,400.792
11931,548,3,OVE3,59.26,2023-11-11,2023-11-28,Delivered,2663.737
11932,26,17,EXP9,22.74,2022-01-17,2022-01-18,Delivered,501.417
11933,539,14,PRE10,64.35,2022-03-05,2022-03-10,Delivered,1335.906
11934,303,6,EXP9,62.13,2022-09-16,2022-10-16,Delivered,1369.9665
11935,514,20,OVE11,35.43,2023-09-09,2023-09-25,Delivered,481.84799999999996
11936,443,1,EXP1,17.94,2023-04-22,2023-05-18,Delivered,494.4264
11937,442,12,FRE5,57.48,2023-02-22,,Pending,1047.2856
11938,345,8,FRE5,19.71,2022-09-02,2022-09-12,Delivered,359.1162
11939,525,6,OVE3,76.54,2023-12-18,,Pending,3440.4730000000004
11940,258,10,SEA7,52.41,2022-01-19,2022-02-06,Delivered,1894.0973999999999
11941,481,2,SEA7,63.18,2022-06-06,2022-07-06,Delivered,2283.3252
11942,175,20,PRE10,43.5,2023-03-30,2023-04-28,Delivered,903.0600000000001
11943,131,13,OVE3,13.92,2022-01-26,2022-02-17,Delivered,625.7040000000001
11944,227,1,OVE11,10.6,2023-03-18,2023-04-11,Delivered,144.16
11945,34,19,ECO4,77.69,2023-10-03,2023-10-14,Delivered,2948.3355
11946,555,6,PRE10,23.52,2023-03-26,2023-04-22,Delivered,488.27520000000004
11947,183,8,OVE11,97.46,2022-09-20,2022-09-22,Delivered,1325.456
11948,95,13,ECO12,71.52,2022-07-27,2022-08-14,Delivered,2430.2495999999996
11949,340,3,ECO4,10.65,2022-11-17,2022-11-26,Delivered,404.1675
11950,530,20,SEA7,89.05,2023-07-16,2023-08-13,Delivered,3218.267
11951,499,19,ECO4,3.96,2022-01-13,2022-01-15,Delivered,150.282
11952,404,18,SEA7,73.95,2023-11-01,2023-11-04,Delivered,2672.5530000000003
11953,443,1,OVE11,84.83,2023-03-15,2023-04-06,Delivered,1153.6879999999999
11954,515,12,PRE2,36.23,2022-04-17,2022-04-30,Delivered,312.3025999999999
11955,352,1,FRE5,35.56,2022-09-04,2022-10-04,Delivered,647.9032
11956,176,3,STA8,84.99,2023-01-07,2023-01-26,Delivered,3155.6787
11957,261,2,PRE10,64.1,2022-09-04,2022-09-24,Delivered,1330.716
11958,455,18,SEA7,17.26,2023-10-11,2023-11-06,Delivered,623.7764000000001
11959,450,2,EXP1,18.89,2022-12-20,2023-01-01,Delivered,520.6084
11960,295,15,ECO4,46.49,2022-06-11,2022-06-24,Delivered,1764.2955000000002
11961,122,4,ECO12,35.31,2022-02-25,2022-03-07,Delivered,1199.8337999999999
11962,412,14,PRE2,75.27,2023-10-31,2023-11-24,Delivered,648.8273999999999
11963,378,2,PRE10,35.32,2023-03-06,,Pending,733.2432000000001
11964,593,2,AIR6,81.75,2022-07-08,2022-07-14,Delivered,692.4225
11965,388,9,ECO4,18.3,2023-11-28,,Pending,694.4850000000001
11966,244,10,SEA7,22.19,2022-03-27,2022-04-07,Delivered,801.9466000000001
11967,422,20,PRE10,41.06,2023-09-27,2023-09-28,Delivered,852.4056000000002
11968,551,14,FRE5,5.05,2023-05-10,2023-05-12,Delivered,92.011
11969,62,5,AIR6,50.29,2022-06-25,2022-06-27,Delivered,425.9563
11970,124,19,OVE11,81.01,2023-06-27,2023-07-20,Delivered,1101.736
11971,59,3,PRE2,80.42,2022-08-01,,Pending,693.2203999999999
11972,488,2,OVE3,53.45,2023-06-23,2023-07-03,Delivered,2402.5775000000003
11973,433,3,EXP9,84.63,2022-01-28,2022-02-10,Delivered,1866.0915
11974,103,20,AIR6,89.7,2022-10-17,2022-10-22,Delivered,759.7590000000001
11975,176,5,STA8,48.83,2023-12-24,2023-12-27,Delivered,1813.0579
11976,154,17,OVE11,61.25,2023-08-16,2023-08-20,Delivered,833.0
11977,28,13,EXP9,92.35,2022-08-13,2022-08-17,Delivered,2036.3174999999999
11978,274,3,EXP9,56.87,2023-03-29,2023-04-25,Delivered,1253.9835
11979,151,9,PRE2,41.43,2022-02-12,2022-03-01,Delivered,357.12659999999994
11980,564,18,EXP9,19.15,2022-05-31,2022-06-07,Delivered,422.2575
11981,241,8,ECO4,37.43,2022-12-28,,Pending,1420.4685000000002
11982,186,11,EXP9,70.73,2023-09-23,2023-10-06,Delivered,1559.5965
11983,573,5,FRE5,61.56,2022-03-03,2022-03-22,Delivered,1121.6232
11984,538,12,OVE11,6.26,2023-03-02,2023-03-04,Delivered,85.136
11985,595,16,ECO4,74.14,2022-06-28,2022-07-07,Delivered,2813.6130000000003
11986,38,4,FRE5,68.99,2022-05-02,2022-05-05,Delivered,1256.9977999999999
11987,270,4,PRE10,80.55,2022-09-11,2022-10-09,Delivered,1672.218
11988,591,3,EXP1,37.5,2022-04-11,,Pending,1033.5
11989,584,10,EXP1,59.79,2022-10-31,2022-11-07,Delivered,1647.8123999999998
11990,111,5,AIR6,85.58,2022-03-07,2022-04-04,Delivered,724.8626
11991,24,17,STA8,69.82,2022-01-07,2022-02-05,Delivered,2592.4166
11992,385,13,FRE5,82.5,2023-10-25,2023-10-27,Delivered,1503.1499999999999
11993,477,6,AIR6,82.87,2023-09-17,2023-10-02,Delivered,701.9089000000001
11994,100,13,AIR6,3.1,2023-01-20,2023-01-31,Delivered,26.257
11995,439,5,PRE2,6.3,2022-06-12,2022-06-29,Delivered,54.30599999999999
11996,507,8,ECO12,87.33,2022-10-25,2022-11-24,Delivered,2967.4734
11997,188,12,SEA7,62.4,2022-11-15,2022-12-09,Delivered,2255.136
11998,303,15,PRE2,53.06,2022-10-26,2022-10-30,Delivered,457.37719999999996
11999,86,4,EXP9,87.93,2022-11-26,2022-12-02,Delivered,1938.8565000000003
12000,395,10,PRE2,84.27,2022-04-20,2022-05-04,Delivered,726.4073999999999
12001,334,2,OVE11,7.53,2023-07-08,2023-08-04,Delivered,102.408
12002,584,5,ECO4,70.0,2023-06-10,2023-06-14,Delivered,2656.5
12003,226,1,ECO4,87.65,2022-07-25,2022-08-12,Delivered,3326.3175000000006
12004,562,18,PRE10,82.1,2022-06-03,2022-06-19,Delivered,1704.396
12005,559,9,PRE2,24.38,2023-07-26,2023-08-18,Delivered,210.15559999999996
12006,461,14,OVE3,12.13,2022-08-11,2022-09-07,Delivered,545.2435
12007,524,6,FRE5,99.09,2023-02-13,,Pending,1805.4198
12008,53,12,ECO4,65.1,2022-10-30,2022-11-28,Delivered,2470.545
12009,447,2,OVE11,4.47,2023-02-13,2023-03-12,Delivered,60.791999999999994
12010,426,5,OVE11,62.6,2022-08-07,2022-08-27,Delivered,851.36
12011,572,13,PRE10,4.89,2023-01-02,2023-01-07,Delivered,101.5164
12012,282,19,OVE3,32.48,2023-12-08,2023-12-13,Delivered,1459.9759999999999
12013,532,16,OVE3,85.2,2023-01-30,2023-02-06,Delivered,3829.7400000000002
12014,392,3,ECO12,94.02,2022-08-26,2022-09-02,Delivered,3194.7995999999994
12015,382,18,PRE2,65.77,2022-10-01,2022-10-05,Delivered,566.9373999999999
12016,499,15,STA8,17.37,2023-09-04,,Pending,644.9481000000001
12017,313,5,STA8,38.59,2022-06-19,2022-06-30,Delivered,1432.8467000000003
12018,130,20,ECO12,83.58,2022-08-07,2022-09-05,Delivered,2840.0483999999997
12019,59,16,STA8,11.64,2022-10-23,2022-11-02,Delivered,432.19320000000005
12020,542,8,FRE5,20.63,2023-05-01,2023-05-20,Delivered,375.87859999999995
12021,240,11,FRE5,93.73,2023-06-15,2023-07-08,Delivered,1707.7606
12022,281,13,FRE5,46.02,2022-03-19,2022-04-04,Delivered,838.4844
12023,531,1,ECO12,9.24,2022-08-29,,Pending,313.9752
12024,379,18,AIR6,25.96,2023-01-31,2023-02-08,Delivered,219.88120000000004
12025,450,17,PRE10,89.51,2023-12-09,2023-12-10,Delivered,1858.2276000000002
12026,130,16,ECO12,78.47,2022-12-27,2023-01-09,Delivered,2666.4105999999997
12027,419,2,OVE11,94.32,2022-01-22,2022-02-05,Delivered,1282.752
12028,74,5,PRE10,38.68,2023-02-03,2023-02-17,Delivered,802.9968
12029,82,6,OVE3,17.45,2023-04-30,2023-05-18,Delivered,784.3775
12030,569,15,PRE10,95.23,2022-05-26,2022-06-07,Delivered,1976.9748000000002
12031,457,3,PRE10,28.25,2022-09-27,2022-10-21,Delivered,586.47
12032,494,10,OVE3,92.37,2022-03-01,,Pending,4152.0315
12033,500,17,ECO4,89.95,2022-01-07,2022-02-06,Delivered,3413.6025000000004
12034,424,4,SEA7,74.73,2022-09-14,2022-09-29,Delivered,2700.7422
12035,113,5,PRE10,36.37,2023-05-09,2023-05-11,Delivered,755.0412
12036,486,11,SEA7,26.62,2023-08-03,,Pending,962.0468000000001
12037,567,20,SEA7,70.58,2022-12-28,2023-01-25,Delivered,2550.7612
12038,376,13,EXP1,1.33,2022-12-10,,Pending,36.6548
12039,357,16,EXP1,86.21,2022-01-10,2022-02-05,Delivered,2375.9475999999995
12040,469,20,EXP1,44.05,2022-09-06,,Pending,1214.0179999999998
12041,562,2,PRE10,6.16,2022-03-10,2022-04-07,Delivered,127.8816
12042,379,3,PRE10,11.47,2023-01-03,2023-01-06,Delivered,238.11720000000003
12043,574,14,PRE2,50.96,2023-10-22,2023-11-03,Delivered,439.2752
12044,238,15,OVE3,64.15,2023-04-15,2023-05-05,Delivered,2883.5425000000005
12045,218,11,OVE3,23.98,2022-09-12,2022-09-29,Delivered,1077.901
12046,268,18,PRE2,24.44,2023-12-18,2024-01-07,Delivered,210.6728
12047,55,3,AIR6,48.86,2022-06-17,2022-06-27,Delivered,413.8442
12048,61,1,ECO12,19.97,2022-03-06,2022-03-21,Delivered,678.5805999999999
12049,196,1,AIR6,40.99,2023-03-20,2023-04-11,Delivered,347.18530000000004
12050,153,19,PRE2,22.1,2023-12-03,2023-12-07,Delivered,190.50199999999998
12051,161,7,EXP9,65.87,2023-09-13,2023-09-16,Delivered,1452.4335
12052,3,15,PRE2,96.34,2023-05-03,2023-05-24,Delivered,830.4508
12053,97,15,OVE3,0.51,2022-08-09,2022-09-05,Delivered,22.924500000000002
12054,570,13,ECO12,83.89,2022-07-06,2022-07-17,Delivered,2850.5822
12055,133,18,AIR6,8.87,2023-07-06,,Pending,75.1289
12056,327,20,EXP9,22.35,2022-07-25,2022-08-08,Delivered,492.81750000000005
12057,566,11,ECO12,28.08,2023-10-17,2023-11-14,Delivered,954.1583999999998
12058,93,13,PRE2,33.96,2022-05-28,2022-06-10,Delivered,292.73519999999996
12059,51,5,ECO4,53.95,2022-09-01,2022-09-03,Delivered,2047.4025000000004
12060,308,19,STA8,98.79,2022-05-01,2022-05-08,Delivered,3668.0727000000006
12061,392,14,EXP9,71.54,2023-07-07,2023-07-27,Delivered,1577.457
12062,495,9,FRE5,24.76,2022-10-19,2022-11-06,Delivered,451.1272
12063,459,15,AIR6,89.25,2023-04-16,2023-04-23,Delivered,755.9475000000001
12064,171,10,EXP1,48.78,2023-05-24,2023-06-09,Delivered,1344.3768
12065,540,6,EXP9,51.09,2022-02-25,2022-03-09,Delivered,1126.5345000000002
12066,419,8,SEA7,73.05,2023-01-20,2023-02-16,Delivered,2640.027
12067,443,4,ECO12,43.92,2023-09-11,2023-10-07,Delivered,1492.4016
12068,424,4,EXP1,38.5,2023-06-19,2023-07-11,Delivered,1061.06
12069,319,4,OVE11,23.12,2022-05-14,2022-05-29,Delivered,314.432
12070,186,7,STA8,29.75,2023-03-31,2023-04-17,Delivered,1104.6175
12071,11,12,ECO12,29.81,2023-08-12,,Pending,1012.9437999999999
12072,335,16,SEA7,92.45,2023-08-18,2023-08-21,Delivered,3341.143
12073,469,11,SEA7,9.82,2023-06-13,2023-07-04,Delivered,354.89480000000003
12074,158,14,EXP9,24.84,2023-03-23,2023-04-10,Delivered,547.722
12075,415,15,OVE11,17.6,2022-03-21,2022-04-17,Delivered,239.36
12076,486,19,ECO4,6.61,2022-10-27,2022-11-02,Delivered,250.84950000000003
12077,82,10,STA8,3.76,2023-09-12,,Pending,139.6088
12078,552,4,OVE3,69.85,2022-01-17,2022-01-27,Delivered,3139.7575
12079,187,5,AIR6,11.94,2022-05-11,2022-06-05,Delivered,101.1318
12080,263,14,FRE5,30.35,2022-05-31,,Pending,552.977
12081,540,20,AIR6,66.75,2022-10-13,2022-11-05,Delivered,565.3725000000001
12082,76,8,AIR6,59.31,2023-07-08,2023-07-23,Delivered,502.35570000000007
12083,353,17,PRE10,8.79,2022-09-25,2022-10-16,Delivered,182.4804
12084,179,11,ECO4,40.17,2023-12-11,2024-01-01,Delivered,1524.4515000000001
12085,498,3,ECO12,33.47,2022-04-24,2022-05-21,Delivered,1137.3105999999998
12086,193,2,PRE2,55.64,2022-11-21,2022-12-14,Delivered,479.61679999999996
12087,486,8,PRE10,37.3,2022-09-20,,Pending,774.348
12088,530,4,ECO4,97.33,2022-07-23,2022-08-12,Delivered,3693.6735000000003
12089,219,15,SEA7,35.27,2023-09-11,2023-09-21,Delivered,1274.6578000000002
12090,203,3,FRE5,1.35,2022-11-18,2022-12-15,Delivered,24.597
12091,135,15,OVE11,5.1,2023-03-01,2023-03-20,Delivered,69.36
12092,378,17,OVE3,28.88,2023-06-02,2023-06-24,Delivered,1298.156
12093,549,12,EXP9,44.95,2023-10-07,2023-10-29,Delivered,991.1475000000002
12094,256,7,OVE3,91.42,2023-11-04,2023-11-15,Delivered,4109.329000000001
12095,543,7,EXP1,51.86,2023-03-25,2023-04-20,Delivered,1429.2615999999998
12096,554,4,ECO12,97.24,2022-09-18,2022-10-05,Delivered,3304.2151999999996
12097,411,5,PRE2,43.67,2023-01-24,2023-01-27,Delivered,376.43539999999996
12098,578,7,OVE3,83.91,2023-03-20,2023-04-14,Delivered,3771.7545
12099,201,9,EXP1,84.19,2022-12-15,2023-01-14,Delivered,2320.2763999999997
12100,160,1,FRE5,93.47,2023-03-09,2023-03-16,Delivered,1703.0233999999998
12101,233,6,FRE5,72.89,2023-11-29,2023-12-15,Delivered,1328.0557999999999
12102,571,2,EXP1,20.14,2023-12-22,2023-12-31,Delivered,555.0584
12103,154,15,EXP9,15.31,2023-02-10,,Pending,337.5855
12104,182,19,PRE10,18.08,2022-02-07,,Pending,375.3408
12105,130,1,OVE3,65.0,2023-09-19,2023-09-21,Delivered,2921.75
12106,509,17,PRE10,61.83,2022-12-15,2022-12-31,Delivered,1283.5908000000002
12107,331,2,ECO12,25.74,2022-07-08,2022-08-03,Delivered,874.6451999999998
12108,137,8,EXP1,86.25,2023-07-22,2023-08-17,Delivered,2377.0499999999997
12109,470,17,OVE3,72.99,2022-05-04,2022-05-19,Delivered,3280.9005
